,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,tree 10,tree 11,tree 12,tree 13,tree 14,tree 15,tree 16,tree 17,tree 18,tree 19,tree 20,tree 21,tree 22,tree 23,tree 24,tree 25,tree 26,tree 27,tree 28,tree 29,tree 30,tree 31,tree 32,tree 33,tree 34,tree 35,tree 36,tree 37,tree 38,tree 39,tree 40,tree 41,tree 42,tree 43,tree 44,tree 45,tree 46,tree 47,tree 48,tree 49,tree 50,tree 51,tree 52,tree 53,tree 54,tree 55,tree 56,tree 57,tree 58,tree 59,tree 60,tree 61,tree 62,tree 63,tree 64,tree 65,tree 66,tree 67,tree 68,tree 69,tree 70,tree 71,tree 72,tree 73,tree 74,tree 75,tree 76,tree 77,tree 78,tree 79,tree 80,tree 81,tree 82,tree 83,tree 84,tree 85,tree 86,tree 87,tree 88,tree 89,tree 90,tree 91,tree 92,tree 93,tree 94,tree 95,tree 96,tree 97,tree 98,tree 99,tree 100,Average
Aphaenogaster_fulva,-0.009053544,-0.007371991,-0.002795515,0.003381878,0.218561593,-0.067928688,-0.002430962,-0.009793894,-0.003770157,-0.037260293,-0.075467927,-0.006309242,-0.003426575,-0.00577005,-0.008527851,-0.007007683,-0.005206401,-0.009343495,0.105574474,1.482574618,-0.006475817,-0.001189406,-0.003701131,-0.009006711,-0.003847417,-0.000679168,0.103351798,0.087880496,-0.024080651,-0.005895206,-0.010107642,-0.019323071,-0.000448576,-0.002780261,-0.006499505,-0.002469724,-0.003937414,0.06855948,-1.65E-05,-0.002102211,-0.050039262,-0.001301785,-0.002027258,0.005633211,0.17335341,-0.010247169,0.215189916,-0.003289162,-0.000788959,-0.081250935,-0.014906359,-0.005304635,0.083408683,0.058575418,-0.013228603,0.480880256,0.000171773,0.00195569,-0.001501759,-0.008621375,-0.012955069,0.073645433,-0.000680011,0.014212964,0.297459052,0.127667274,-0.003837268,-0.010809575,-0.000158513,0.148286135,-0.003519814,-0.019273678,0.263421564,0.150527637,-0.013741261,-0.00910253,1.042734589,-0.087017843,0.390275664,0.002683712,-0.003923982,0.018831933,-0.00332373,1.20077942,0.31103155,-0.007428533,0.113346919,-0.017627656,-0.05338818,-0.001221682,1.251114839,-0.005241905,0.01391512,0.000267741,0.212358322,-0.007141506,-0.001991326,-0.000561881,0.634935524,-0.00706052,0.085300096
Monomorium_pharaonis,0.019864084,0.020508966,0.01667733,0.023931012,0.020700749,-0.038002378,0.025852387,0.024753207,0.020434736,-0.015836179,-0.042511243,0.011144506,0.007824229,0.020100502,0.020317241,0.018898838,0.025305215,0.009018286,0.105574474,0.007369826,0.020620352,0.017850984,0.016748166,0.019741409,0.017756783,0.024685576,0.103351798,0.007010905,0.004921092,0.003869786,0.020922929,-0.005032482,0.005855559,0.017341148,0.01780322,0.021513137,0.006593068,0.013374082,0.019724812,0.015498163,-0.017302849,0.032584153,0.017331678,0.022121763,0.018084963,0.012407954,0.012796922,0.020702866,0.018160501,-0.052184325,0.020658139,0.0230369,0.083408683,0.058575418,0.006536639,0.02126232,0.005856658,0.018146405,0.005432739,0.026083659,0.009527772,0.021825627,0.020056479,0.202384176,0.297459052,0.127667274,0.021013141,0.020467299,0.01844558,0.148286135,0.02145481,-0.007921629,0.263421564,0.150527637,0.004350256,0.019945459,1.042734589,-0.057919018,0.390275664,0.024650946,0.016985063,0.236711343,0.005442719,1.20077942,0.31103155,0.022780709,0.113346919,0.021578319,-0.02555168,0.018476954,1.251114839,-0.002221172,0.005593857,0.02517638,0.212358322,0.027275177,0.022128226,0.02194899,0.634935524,0.01442957,0.078987513
Temnothorax_curvispinosus,0.014658378,0.010345795,0.009703509,0.014658321,0.013210484,-0.021634799,0.012395975,0.014049712,0.010953353,0.004492439,-0.014147917,0.011144506,0.007824229,0.013280828,0.011503263,0.007132634,0.017845887,0.009018286,0.009687699,0.007369826,0.015043251,0.007108599,0.011332921,0.011053136,0.005340468,0.013727181,0.011158991,0.007010905,0.004921092,0.003869786,0.014558836,-0.005032482,0.005855559,0.014370765,0.00982474,0.016543894,0.006593068,0.013374082,0.014927359,0.00187033,-0.008472425,0.01569603,0.003898791,0.005824009,0.00904971,0.012407954,0.012796922,0.008162769,0.013643118,-0.033570626,0.006196234,0.009340626,0.004670517,0.004709264,0.006536639,0.009352262,0.005856658,0.009559043,0.005432739,0.012186162,0.009527772,0.009931341,0.012579486,0.202384176,0.005397597,0.007757676,0.013371833,0.012275794,0.011095481,0.018549369,0.012501872,0.007302357,0.00717467,0.000757285,0.022151666,0.008635702,0.021677046,-0.037453546,0.021605062,0.012362342,0.00530525,0.236711343,0.005442719,-0.001006355,0.005559068,0.015422558,0.012273731,0.00979945,-0.012575552,0.01067689,0.005804096,-0.002221172,0.005593857,0.017420853,0.004825943,0.012035501,0.008911374,0.01057915,0.02062004,0.008820443,0.012198055
Vollenhovia_emeryi,0.014658378,0.010345795,0.009703509,0.014658321,0.013210484,-0.005323627,0.012395975,0.014049712,0.010953353,0.020827912,0.018964412,0.018071264,0.019976249,0.013280828,0.011503263,0.007132634,0.017845887,0.019532246,0.009687699,0.021448921,0.015043251,0.007108599,0.011332921,0.011053136,0.005340468,0.013727181,0.011158991,0.019948515,0.013487659,0.017231427,0.014558836,0.006389206,0.019268987,0.014370765,0.00982474,0.016543894,0.017071784,0.020367409,0.014927359,0.00187033,0.021756237,0.01569603,0.003898791,0.005824009,0.00904971,0.020343005,0.022958011,0.008162769,0.013643118,-0.008763397,0.006196234,0.009340626,0.004670517,0.004709264,0.026068382,0.009352262,0.019896877,0.009559043,0.019924147,0.012186162,0.017588243,0.009931341,0.012579486,0.004837218,0.005397597,0.007757676,0.013371833,0.012275794,0.011095481,0.002804717,0.012501872,0.007302357,0.00717467,0.000757285,0.014275517,0.008635702,0.01615832,-0.014289961,0.01028045,0.012362342,0.00530525,0.005522589,0.015898457,-0.001006355,0.005559068,0.015422558,0.012273731,0.00979945,-0.006017748,0.01067689,0.005804096,0.017658887,0.298555486,0.017420853,0.004825943,0.012035501,0.008911374,0.01057915,0.01016432,0.008820443,0.014090284
Pogonomyrmex_barbatus,0.023071251,0.023535377,0.022603677,0.020580104,0.024696667,0.019026048,0.026515568,0.017903419,0.021084941,0.027690188,0.024908326,0.021499868,0.02355349,0.021702584,0.02420562,0.021012506,0.02317281,0.021457796,0.017301658,0.026746173,0.023564041,0.018305091,0.020807492,0.025968819,0.025142439,0.02361676,0.020154722,0.021101816,0.015764261,0.020730416,0.025371213,0.008104877,0.022916563,0.018440072,0.018850972,0.021230821,0.021881719,0.024883993,0.022433772,0.021316489,0.027143889,0.021785791,0.021882339,0.021244659,0.021990337,0.028879678,0.026022313,0.024363403,0.01999872,0.024867434,0.022565223,0.022657931,0.01781717,0.020948259,0.027607909,0.025530441,0.022361119,0.023632674,0.02268804,0.02674116,0.020994451,0.022801953,0.019327272,0.004837218,0.018192163,0.020470896,0.024965987,0.023651952,0.020477266,0.002804717,0.025761364,0.019894106,0.020450142,0.020138129,0.014275517,0.021814881,0.01615832,0.018929434,0.01028045,0.023210309,0.019820813,0.005522589,0.019251031,0.021915327,0.019008367,0.020386893,0.020632013,0.02188536,0.020249939,0.02015487,0.020229221,0.021457364,0.298555486,0.023476465,0.019539962,0.021656573,0.019713253,0.02223479,0.01016432,0.019140808,0.023780149
Camponotus_floridanus,0.084052115,0.490887701,0.129161218,0.195967429,0.035843993,0.059574329,0.027920893,1.785822159,0.314056771,0.027690188,0.141210497,0.042535065,0.063021331,0.153981277,0.028280387,0.074941177,0.58738486,0.718384816,0.389340726,0.035800163,0.038196558,0.148670574,0.409581607,0.026139817,0.053300527,0.063638458,0.029480151,0.083736065,0.181366162,0.370685129,0.080110713,0.042388958,3.573067514,0.903618643,39.87602678,0.060355576,0.137439746,0.352434637,0.076070849,0.092862621,0.056485356,0.028875573,0.273095794,0.045582863,0.132986611,0.031174677,0.027088428,1.539201917,0.079374456,0.090433483,0.023448485,0.112475659,0.251983087,1.041771154,0.038398167,0.042598312,0.088244345,0.024240378,12.52003366,0.047090447,0.040456669,0.103583378,0.276901072,0.143487014,0.124873895,0.283538932,0.03673645,0.076720445,0.542248396,0.092607231,0.140222996,0.076885363,0.024660051,0.02028439,0.296135851,0.041108286,0.031556721,0.183368173,0.050946188,0.091010407,0.032023396,0.508212973,0.899188145,0.202461535,0.435594462,0.038153302,0.041286921,0.071653051,0.143496314,0.259030324,0.171045872,0.02677658,0.174951335,1.864520939,1.241136823,0.054890529,0.241852895,0.034740881,1.238738039,0.414281975,0.792509792
Lasius_niger,0.084052115,0.490887701,0.129161218,0.195967429,0.035843993,0.059574329,0.058234208,1.785822159,0.314056771,0.026365411,0.141210497,0.042535065,0.063021331,0.153981277,0.031799166,0.074941177,0.58738486,0.718384816,0.389340726,0.035800163,0.038196558,0.148670574,0.409581607,0.02602503,0.053300527,0.063638458,0.17327991,0.083736065,0.181366162,0.370685129,0.080110713,0.042388958,3.573067514,0.903618643,39.87602678,0.060355576,0.137439746,0.352434637,0.076070849,0.092862621,0.056485356,0.029340826,0.273095794,0.045582863,0.132986611,0.0336995,0.044236788,1.539201917,0.079374456,0.090433483,0.023725555,0.112475659,0.251983087,1.041771154,0.038398167,0.042598312,0.088244345,0.155837144,12.52003366,0.047090447,0.040456669,0.103583378,0.276901072,0.143487014,0.124873895,0.283538932,0.03673645,0.076720445,0.542248396,0.092607231,0.140222996,0.076885363,0.024660051,0.021795109,0.296135851,0.250725496,0.031556721,0.183368173,0.050946188,0.091010407,0.032023396,0.508212973,0.899188145,0.202461535,0.435594462,0.038153302,0.041286921,0.071653051,0.143496314,0.259030324,0.171045872,0.02677658,0.174951335,1.864520939,1.241136823,0.054890529,0.241852895,0.034740881,1.238738039,0.414281975,0.797903117
Ooceraea_biroi,0.024618113,0.021759255,0.025350844,0.035008672,0.028821406,0.021332019,0.058234208,0.018066016,0.025779942,0.028019725,0.023825128,0.022010723,0.022861978,0.025908075,0.031799166,0.019863878,0.023875493,0.021069108,0.019767162,0.024777153,0.023077224,0.016062607,0.020344006,0.022585147,0.025246011,0.02418605,0.17327991,0.020226429,0.01595967,0.020481508,0.026187372,0.009299315,0.024548011,0.021348227,0.023732447,0.022045548,0.020456759,0.027484347,0.029588185,0.028216695,0.031230284,0.029340826,0.022088255,0.021927592,0.028467944,0.0336995,0.044236788,0.024114938,0.021675457,0.022314513,0.023049464,0.022249551,0.023296871,0.016269711,0.020680319,0.023665741,0.028280712,0.155837144,0.022418286,0.030390163,0.021753228,0.024114342,0.020238414,0.022422833,0.018747401,0.02310102,0.028735141,0.02267986,0.020997011,0.018477284,0.028934855,0.029558081,0.022209884,0.065556376,0.021967707,0.250725496,0.029716167,0.02413846,0.026009062,0.023069059,0.026311208,0.02447667,0.01879827,0.034512216,0.020113329,0.023152146,0.02366897,0.024922747,0.021634975,0.023743431,0.023299927,0.022383727,0.02006666,0.023557784,0.021362889,0.024149886,0.019705838,0.022528587,0.029328207,0.020141638,0.029733484
Pseudomyrmex_gracilis,0.024618113,0.024350038,0.025350844,0.035008672,0.028821406,0.021332019,0.029539062,0.018066016,0.025779942,0.028019725,0.025412293,0.02939153,0.024912641,0.025908075,0.028911689,0.019863878,0.023875493,0.021069108,0.019767162,0.028281301,0.024008427,0.017875511,0.020344006,0.023588833,0.025246011,0.026327642,0.030056008,0.022023538,0.01595967,0.020481508,0.026187372,0.010107174,0.024548011,0.021348227,0.020930226,0.022045548,0.020456759,0.027484347,0.029588185,0.028216695,0.027410729,0.027104114,0.021412175,0.024921457,0.028467944,0.050933829,0.027901198,0.028983915,0.021675457,0.023134382,0.023049464,0.022249551,0.022441289,0.022133521,0.020680319,0.029026882,0.028280712,0.026950299,0.022418286,0.030390163,0.021753228,0.024114342,0.020238414,0.022422833,0.025175487,0.02310102,0.028735141,0.025538023,0.019142803,0.018477284,0.028934855,0.029558081,0.022209884,0.065556376,0.021967707,0.030524177,0.029716167,0.02413846,0.044558726,0.024540086,0.026311208,0.02447667,0.01879827,0.034512216,0.017629985,0.023152146,0.02366897,0.024922747,0.025137577,0.023743431,0.023299927,0.022383727,0.02006666,0.024640004,0.021362889,0.024149886,0.021510468,0.022528587,0.029328207,0.020438185,0.025171332
Linepithema_humile,0.023115583,0.024350038,0.02264519,0.021764455,0.024688123,0.020453075,0.029539062,0.01724843,0.021372369,0.024529877,0.025412293,0.02939153,0.024912641,0.021150486,0.028911689,0.019776628,0.023197441,0.019464144,0.01853707,0.028281301,0.024008427,0.017875511,0.018761508,0.023588833,0.023688527,0.026327642,0.030056008,0.022023538,0.014766525,0.019882263,0.023412195,0.010107174,0.022869271,0.019363425,0.020585276,0.021412827,0.019609934,0.025164775,0.0231787,0.023845999,0.027410729,0.027104114,0.021602947,0.024921457,0.021864833,0.050933829,0.027901198,0.028983915,0.0197911,0.023134382,0.021994674,0.021163495,0.022441289,0.022133521,0.026859429,0.029026882,0.020977544,0.026950299,0.021344803,0.026425586,0.01973136,0.020155289,0.017933171,0.021840478,0.025175487,0.020424681,0.023608668,0.025538023,0.0191708,0.017075009,0.025930449,0.020697023,0.020035234,0.023485005,0.020331446,0.030524177,0.021695693,0.019630317,0.044558726,0.024540086,0.019667187,0.021601152,0.018484054,0.022419587,0.017629985,0.019755118,0.020268312,0.021208314,0.025137577,0.019936162,0.021583759,0.018509949,0.018136358,0.024640004,0.01926196,0.021143385,0.021510468,0.02151426,0.02304392,0.020438185,0.022902066
Dinoponera_quadriceps,0.225891944,0.091123124,0.059754873,0.098521832,0.08050635,0.086752975,0.053484295,0.072946992,0.10468527,0.059071886,0.101170555,0.055258464,0.092294364,0.047730643,0.172889443,0.152068912,0.082813947,0.202898558,0.038639577,0.208624645,0.176417484,0.097171655,0.197858749,0.088229912,0.216472993,0.102858708,0.059020557,0.095406555,0.112123178,0.23996356,0.20287616,0.082310516,0.076287107,0.132298102,0.051140549,0.145351573,0.198792824,0.053674723,0.34055276,0.075492721,0.159404002,0.108644673,0.091839722,0.060235677,0.131224885,0.136580205,0.164060064,0.050653125,0.156684665,0.153382081,0.157404986,0.123524327,0.078042967,0.130578808,0.057310823,0.052875447,0.059015861,0.213912843,0.10072251,0.085734362,0.064341586,0.070054891,0.121622886,0.078662268,0.221123902,0.088541471,0.050011849,0.056237393,0.095078374,0.146287409,0.108549387,0.084032262,0.125924419,0.119094172,0.154762072,0.12935697,0.060013484,0.170823556,0.15985321,0.076310577,0.249774952,0.042145495,0.036949524,0.103299519,0.17691095,0.099722941,0.110679642,0.126690107,0.089998833,0.072854565,0.170396924,0.184496257,0.066225423,0.090540081,0.050108819,0.347885611,0.189963195,0.038780894,0.086826941,0.186058217,0.118042521
Harpegnathos_saltator,0.225891944,0.091123124,0.059754873,0.098521832,0.08050635,0.086752975,0.053484295,0.072946992,0.10468527,0.059071886,0.101170555,0.055258464,0.092294364,0.047730643,0.172889443,0.152068912,0.082813947,0.202898558,0.038639577,0.208624645,0.176417484,0.097171655,0.197858749,0.088229912,0.216472993,0.102858708,0.059020557,0.095406555,0.112123178,0.23996356,0.20287616,0.082310516,0.076287107,0.132298102,0.051140549,0.145351573,0.198792824,0.053674723,0.34055276,0.075492721,0.159404002,0.108644673,0.091839722,0.060235677,0.131224885,0.136580205,0.164060064,0.050653125,0.156684665,0.153382081,0.157404986,0.123524327,0.078042967,0.130578808,0.057310823,0.052875447,0.059015861,0.213912843,0.10072251,0.085734362,0.064341586,0.070054891,0.121622886,0.078662268,0.221123902,0.088541471,0.050011849,0.056237393,0.095078374,0.146287409,0.108549387,0.084032262,0.125924419,0.119094172,0.154762072,0.12935697,0.060013484,0.170823556,0.15985321,0.076310577,0.249774952,0.042145495,0.036949524,0.103299519,0.17691095,0.099722941,0.110679642,0.126690107,0.089998833,0.072854565,0.170396924,0.184496257,0.066225423,0.090540081,0.050108819,0.347885611,0.189963195,0.038780894,0.086826941,0.186058217,0.118042521
Apis_cerana,0.189613227,0.148794334,0.189161842,0.158045325,0.209088024,0.16424702,0.135022387,0.134784638,0.184279551,0.299986583,0.183690238,0.268787293,0.14503233,0.252477015,0.219916566,0.447667855,0.136062002,0.233675405,0.194633509,0.140853059,0.1245353,0.13318309,0.168497983,0.299174551,0.157047731,0.21954211,0.248967105,0.177649785,0.18384211,0.231615144,0.016296996,0.178213644,0.204293577,0.229883071,0.174191042,0.165645453,0.150069843,0.199763538,0.113888154,0.173270163,0.210112183,0.243873039,0.203994833,0.198634013,0.111405761,0.174155217,0.279813339,0.144850843,0.15962429,0.142576194,0.284642333,0.141193535,0.214326238,0.137435426,0.180801066,0.145718333,0.141151774,0.379248725,0.175780355,0.15368427,0.20303279,0.201167846,0.149175778,0.226530881,0.19202406,0.199754877,0.177634431,0.296571964,0.221562826,0.21480892,0.176937439,0.174743828,0.240772819,0.17941386,0.193828209,0.207967766,0.209956894,0.213553936,0.131923015,0.195956493,0.225888057,0.288161312,0.22367232,0.137414923,0.174234712,0.116273951,0.163525842,0.271011205,0.2355872,0.201108442,0.160535518,0.200226331,0.116243362,0.271603498,0.169864896,0.127710824,0.218636808,0.200058892,0.174945927,0.154375158,0.192468082
Apis_dorsata,0.282887456,0.159405461,0.189161842,0.181817434,0.209088024,0.16424702,0.186672012,0.193807245,0.184279551,0.299986583,0.183690238,0.268787293,0.188858294,0.252477015,0.219916566,0.447667855,0.166086144,0.324066313,0.266482344,0.159628598,0.156749098,0.2420158,0.168497983,0.299174551,0.226139829,0.21954211,0.248967105,0.177649785,0.215076119,0.231615144,0.189270964,0.195415404,0.204293577,0.229883071,0.174191042,0.270280429,0.150069843,0.199763538,0.113888154,0.173270163,0.210112183,0.243873039,0.203994833,0.198634013,0.125093094,0.174155217,0.279813339,0.271044893,0.15962429,0.142576194,0.284642333,0.141193535,0.214326238,0.137435426,0.247174517,0.191952899,0.263863739,0.379248725,0.270972896,0.15368427,0.20303279,0.201167846,0.149175778,0.226530881,0.19202406,0.199754877,0.177634431,0.296571964,0.221562826,0.281998261,0.274777356,0.28743088,0.240772819,0.17941386,0.193828209,0.207967766,0.209956894,0.213553936,0.212108323,0.195956493,0.225888057,0.288161312,0.279178034,0.145628074,0.234715535,0.17347247,0.212162231,0.271011205,0.2355872,0.201108442,0.17696361,0.200226331,0.172776252,0.271603498,0.169864896,0.179756039,0.270510185,0.377177115,0.174945927,0.231375157,0.217655145
Apis_mellifera,0.282887456,0.159405461,0.168200256,0.181817434,0.187259908,0.145198019,0.186672012,0.193807245,0.143611097,0.225979486,0.131924929,0.176206303,0.188858294,0.202192365,0.168903052,0.241702839,0.166086144,0.324066313,0.266482344,0.159628598,0.156749098,0.2420158,0.160668004,0.223940071,0.226139829,0.134327806,0.179514588,0.14823715,0.215076119,0.120523272,0.189270964,0.195415404,0.097460901,0.187216197,0.106993129,0.270280429,0.131604472,0.176401769,0.108622144,0.13749181,0.174326393,0.197765543,0.16409211,0.157087574,0.125093094,0.151453781,0.258601623,0.271044893,0.139107475,0.134135898,0.22042535,0.129794729,0.184132515,0.125329211,0.247174517,0.191952899,0.263863739,0.22009029,0.270972896,0.131395649,0.136414973,0.140152131,0.141222946,0.192036007,0.187048649,0.166170088,0.149212547,0.234973855,0.181190407,0.281998261,0.274777356,0.28743088,0.178199631,0.162863072,0.15399685,0.174603702,0.134526983,0.191559279,0.212108323,0.173129153,0.199294643,0.19211045,0.279178034,0.145628074,0.234715535,0.17347247,0.212162231,0.210318479,0.192580734,0.172058115,0.17696361,0.170826715,0.172776252,0.139104194,0.132893933,0.179756039,0.270510185,0.377177115,0.153774076,0.231375157,0.188369698
Apis_florea,0.165764198,0.111159676,0.128966169,0.134157007,0.094160678,0.145198019,0.117622371,0.098379026,0.113859377,0.124561897,0.112759888,0.147142456,0.121432177,0.145833602,0.130544974,0.218402368,0.101678039,0.149058417,0.162408905,0.116474247,0.081453837,0.078864427,0.120102075,0.171242864,0.123263835,0.120321013,0.155613745,0.120022124,0.140671525,0.098824622,0.170157333,0.141139694,0.086057883,0.150907488,0.094929882,0.104095243,0.107685388,0.142880034,0.108622144,0.10791287,0.148595496,0.150740531,0.145910142,0.118158112,0.086998636,0.115515194,0.215036821,0.1199783,0.119425249,0.099673375,0.186742104,0.099542061,0.154098434,0.105516219,0.118438296,0.134678965,0.111774293,0.199905093,0.139486361,0.121967078,0.098293999,0.09803301,0.099540337,0.151218547,0.16145953,0.135044785,0.127562934,0.234973855,0.163050812,0.162210883,0.126019747,0.128240186,0.108536498,0.137936195,0.12904009,0.164355351,0.098764786,0.125778303,0.094041238,0.134755735,0.165248887,0.140935647,0.197224964,0.103972644,0.153310558,0.109741366,0.08941899,0.169082894,0.17660787,0.159906181,0.14516423,0.133825082,0.092159551,0.106125244,0.111648157,0.112109526,0.181708062,0.136228603,0.142945211,0.132034624,0.131947674
